ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
1445.15,75,1442.00,375,-45525,57.00,1445.00,-320.70,770025,1170,172.10,75,171.65,150,58575,73.44,172.00,6.35,1794600,10973,8293,7000,1211
1448.95,75,1439.85,150,-46200,59.78,1440.00,-325.70,769350,1187,172.50,75,171.85,225,58575,73.77,172.00,6.35,1794600,12066,8295,7000,1214
1450.00,300,1441.85,75,-47400,59.78,1441.00,-324.70,768150,1233,172.85,150,172.25,75,61800,73.77,172.65,7.00,1797825,12388,8293,7000,1216
1448.70,75,1442.00,225,-45675,59.78,1441.00,-324.70,769875,1233,172.80,600,172.50,75,61800,73.77,172.45,6.80,1797825,12399,8297,7000,1219
1470.40,75,1465.00,75,-43650,59.78,1468.00,-297.70,771900,1303,166.90,150,166.35,75,66450,73.77,167.40,1.75,1802475,12575,8321,7000,1222
1460.20,75,1458.00,75,-44925,59.78,1468.00,-297.70,770625,1313,168.55,525,167.70,75,67125,73.77,168.40,2.75,1803150,12724,8309,7000,1225
1458.95,150,1450.05,75,-44925,59.78,1451.25,-314.45,770625,1416,169.10,150,168.05,150,73125,73.77,169.40,3.75,1809150,12835,8306,7000,1228
1460.85,150,1451.65,150,-45075,59.78,1451.70,-314.00,770475,1465,168.90,525,168.25,150,74475,73.77,168.50,2.85,1810500,12948,8310,7000,1232
1455.05,150,1446.35,150,-45075,59.78,1458.75,-306.95,770475,1478,168.35,75,167.60,525,74475,73.77,168.00,2.35,1810500,13006,8304,7000,1234
1452.65,75,1449.95,75,-45375,59.78,1446.00,-319.70,770175,1485,169.00,150,168.55,450,75525,73.77,168.80,3.15,1811550,13086,8308,7000,1238
1461.00,75,1453.20,75,-45450,59.78,1450.00,-315.70,770100,1490,168.05,300,168.00,75,75525,73.77,168.20,2.55,1811550,13123,8308,7000,1240
1467.55,75,1459.75,75,-45525,59.78,1458.00,-307.70,770025,1492,166.05,450,166.00,75,77025,73.77,166.05,0.40,1813050,13232,8313,7000,1244
1469.10,75,1460.35,75,-45675,59.78,1465.00,-300.70,769875,1499,165.95,300,165.00,75,77025,73.77,165.65,-,1813050,13286,8324,7000,1246
1461.00,75,1453.55,75,-46200,59.78,1462.00,-303.70,769350,1507,166.45,150,166.20,75,78825,73.77,166.25,0.60,1814850,13462,8314,7000,1249
1464.25,75,1456.50,300,-46200,59.78,1462.00,-303.70,769350,1507,165.80,525,164.90,525,78825,73.77,164.95,-0.70,1814850,13513,8313,7000,1252
1452.85,75,1443.80,75,-46200,59.78,1462.00,-303.70,769350,1507,167.25,75,166.90,150,81075,73.77,166.90,1.25,1817100,13607,8306,7000,1255
1427.85,75,1425.00,150,-46650,59.78,1428.95,-336.75,768900,1515,172.10,75,171.15,75,80550,73.77,171.45,5.80,1816575,13763,8284,7000,1258
1419.60,75,1411.20,75,-46875,59.78,1415.40,-350.30,768675,1518,173.05,450,172.15,75,80550,73.77,172.25,6.60,1816575,13858,8273,7000,1301
1414.35,75,1405.75,75,-45375,59.78,1405.00,-360.70,770175,1559,173.75,450,172.90,75,82575,73.77,172.70,7.05,1818600,14078,8272,7000,1304
1402.00,75,1393.05,300,-43800,59.78,1407.00,-358.70,771750,1560,177.60,450,176.85,75,86250,73.77,177.00,11.35,1822275,14295,8254,7000,1307
1409.15,150,1400.55,75,-43800,59.78,1407.00,-358.70,771750,1560,175.85,825,175.55,450,89475,73.77,175.90,10.25,1825500,14456,8260,7000,1310
1416.15,75,1408.55,75,-43800,59.78,1407.00,-358.70,771750,1560,176.90,450,176.20,450,97950,73.77,176.40,10.75,1833975,14740,8266,7000,1313
1414.10,150,1405.50,75,-43875,59.78,1408.00,-357.70,771675,1569,177.70,150,177.15,600,98175,73.77,177.15,11.50,1834200,14896,8263,7000,1316
1409.55,75,1401.20,75,-43875,59.78,1408.00,-357.70,771675,1570,177.50,75,177.45,600,98400,73.77,177.45,11.80,1834425,14931,8259,7000,1319
1403.00,75,1394.25,75,-43950,59.78,1397.15,-368.55,771600,1590,178.90,450,178.50,75,92625,73.77,178.90,13.25,1828650,15291,8251,7000,1322
1410.35,75,1404.10,75,-43575,59.78,1405.00,-360.70,771975,1596,177.45,150,177.00,75,96975,73.77,177.00,11.35,1833000,15355,8255,7000,1325
1412.90,375,1404.70,75,-43575,59.78,1405.00,-360.70,771975,1596,176.15,75,175.85,2100,98625,73.77,176.00,10.35,1834650,15525,8262,7000,1328
1412.60,75,1406.00,75,-43350,59.78,1399.35,-366.35,772200,1599,177.00,75,176.95,450,104175,73.77,176.85,11.20,1840200,15648,8262,7000,1331
1404.25,75,1400.00,75,-43500,59.78,1400.00,-365.70,772050,1602,178.75,150,177.50,375,104175,73.77,177.65,12.00,1840200,15692,8251,7000,1335
1391.65,75,1383.50,75,-43500,59.78,1390.00,-375.70,772050,1620,180.50,300,179.65,150,104175,73.77,180.60,14.95,1840200,15811,8238,7000,1338
1393.00,75,1390.00,75,-43200,59.78,1390.00,-375.70,772350,1623,180.45,75,180.00,75,103800,73.77,180.45,14.80,1839825,15958,8243,7000,1342
1413.40,75,1405.00,75,-43350,59.78,1400.00,-365.70,772200,1627,177.85,150,177.00,4950,109875,73.77,177.30,11.65,1845900,16157,8255,7000,1345
1403.10,150,1398.00,750,-43800,59.78,1401.00,-364.70,771750,1633,177.85,525,176.90,150,118050,73.77,176.80,11.15,1854075,16275,8249,7000,1348
1404.90,75,1401.00,75,-44325,59.78,1405.00,-360.70,771225,1641,177.55,150,176.50,150,117525,73.77,177.10,11.45,1853550,16358,8247,7000,1350
1400.35,150,1395.00,75,-44325,59.78,1401.00,-364.70,771225,1643,176.90,75,176.60,75,117525,73.77,176.45,10.80,1853550,16366,8242,7000,1352
1390.90,225,1382.85,75,-44775,59.78,1385.00,-380.70,770775,1649,179.35,450,178.45,150,115950,73.77,179.80,14.15,1851975,16449,8233,7000,1355
1390.60,300,1382.65,150,-44925,59.78,1390.55,-375.15,770625,1658,179.00,75,178.25,150,116025,73.77,178.80,13.15,1852050,16478,8236,7000,1358
1375.40,75,1368.20,75,-44100,59.78,1370.00,-395.70,771450,1699,182.25,150,181.40,150,114450,73.77,181.25,15.60,1850475,16597,8218,7000,1401
1375.00,75,1367.95,150,-44100,59.78,1365.60,-400.10,771450,1739,182.75,450,181.60,450,114450,73.77,181.90,16.25,1850475,16688,8214,7000,1404
1365.95,75,1357.95,75,-41175,59.78,1370.00,-395.70,774375,1754,182.00,4275,181.00,750,115125,73.77,182.00,16.35,1851150,16760,8211,7000,1407
1361.95,150,1354.20,150,-41250,59.78,1354.65,-411.05,774300,1769,183.30,300,182.30,450,115425,73.77,182.50,16.85,1851450,16903,8200,7000,1411
1363.00,75,1356.05,75,-40650,59.78,1355.00,-410.70,774900,1809,182.75,150,182.00,525,118725,73.77,182.55,16.90,1854750,17115,8210,7000,1413
1369.00,75,1363.50,75,-38325,59.78,1368.55,-397.15,777225,1823,180.85,450,180.00,150,122100,73.77,180.80,15.15,1858125,17155,8219,7000,1416
1379.40,75,1372.00,75,-40800,59.78,1374.75,-390.95,774750,2036,177.15,450,176.50,150,124125,73.77,176.55,10.90,1860150,17555,8233,7000,1419
1392.85,75,1384.60,75,-41400,59.78,1391.75,-373.95,774150,2054,175.45,150,174.50,525,127575,73.77,174.55,8.90,1863600,17888,8242,7000,1422
1383.50,300,1377.00,75,-42450,59.78,1375.10,-390.60,773100,2068,176.65,450,176.00,600,127575,73.77,176.10,10.45,1863600,17980,8235,7000,1425
1385.15,75,1378.95,75,-42000,59.78,1381.00,-384.70,773550,2119,175.20,450,174.70,75,127875,73.77,175.00,9.35,1863900,18102,8240,7000,1428
1383.35,75,1377.00,75,-42825,59.78,1382.00,-383.70,772725,2133,178.35,600,177.30,150,124800,73.77,178.45,12.80,1860825,18224,8231,7000,1431
1378.10,150,1371.05,75,-43725,59.78,1379.65,-386.05,771825,2138,181.55,75,181.00,825,125250,73.77,181.00,15.35,1861275,18446,8227,7000,1434
1374.60,75,1367.00,300,-43725,59.78,1368.10,-397.60,771825,2139,181.80,450,180.50,450,131850,73.77,182.00,16.35,1867875,18590,8218,7000,1437
1382.45,75,1376.00,75,-43575,59.78,1376.00,-389.70,771975,2143,181.10,150,180.40,450,135600,73.77,181.00,15.35,1871625,18677,8219,7000,1440
1390.50,75,1390.00,300,-45450,59.78,1395.00,-370.70,770100,2186,175.00,4275,174.55,150,136650,73.77,175.00,9.35,1872675,19028,8240,7000,1443
1393.70,75,1388.50,75,-47625,59.78,1387.00,-378.70,767925,2200,175.00,75,174.95,450,140325,73.77,174.90,9.25,1876350,19244,8241,7000,1446
1385.10,75,1377.85,75,-47775,59.78,1381.00,-384.70,767775,2211,176.25,150,175.25,900,149700,73.77,175.60,9.95,1885725,19811,8230,7000,1449
1382.90,75,1375.05,75,-47325,59.78,1376.65,-389.05,768225,2212,176.10,450,175.25,150,158625,73.77,175.20,9.55,1894650,19996,8224,7000,1452
1377.00,75,1370.50,75,-47250,59.78,1370.10,-395.60,768300,2227,176.45,450,175.85,75,161250,73.77,176.00,10.35,1897275,20253,8213,7000,1456
1386.65,75,1377.70,150,-46650,59.78,1378.30,-387.40,768900,2237,174.65,75,174.35,450,161250,73.77,174.35,8.70,1897275,20448,8223,7000,1458
1410.80,75,1403.40,75,-46350,59.78,1406.00,-359.70,769200,2248,169.50,450,169.00,1125,166800,73.77,169.55,3.90,1902825,20822,8247,7000,1501
1434.05,75,1425.50,75,-46125,59.78,1425.45,-340.25,769425,2250,165.00,75,164.45,525,169200,73.77,164.80,-0.85,1905225,21066,8275,7000,1504
1407.20,75,1400.00,300,-46500,59.78,1400.00,-365.70,769050,2285,170.00,225,168.60,300,168225,73.77,169.05,3.40,1904250,21261,8249,7000,1508
1402.65,75,1400.00,150,-44475,59.78,1400.00,-365.70,771075,2298,166.95,450,166.55,225,171975,73.77,166.50,0.85,1908000,21613,8245,7000,1510
1409.00,75,1403.75,75,-44475,59.78,1400.00,-365.70,771075,2298,165.50,150,164.65,600,171975,73.77,164.70,-0.95,1908000,21780,8253,7000,1514
1409.90,150,1406.10,75,-45150,59.78,1410.00,-355.70,770400,2307,165.20,225,165.00,75,175650,73.77,165.00,-0.65,1911675,21983,8256,7000,1516
1418.90,75,1412.55,300,-45150,59.78,1411.00,-354.70,770400,2309,163.35,75,162.70,75,173400,73.77,163.10,-2.55,1909425,22147,8257,7000,1519
1408.50,150,1407.20,75,-45825,59.78,1409.95,-355.75,769725,2322,163.65,75,162.90,450,175500,73.77,163.65,-2.00,1911525,22363,8254,7000,1522
1404.00,75,1400.05,75,-46050,59.78,1400.00,-365.70,769500,2342,166.35,300,165.80,75,177225,73.77,165.60,-0.05,1913250,22795,8252,7000,1525
1402.00,75,1397.90,75,-46050,59.78,1400.00,-365.70,769500,2342,165.15,75,165.10,525,185700,73.77,165.75,0.10,1921725,23008,8253,7000,1528
1403.50,75,1402.00,75,-45975,59.78,1403.50,-362.20,769575,2356,169.70,75,168.30,75,195000,73.77,169.90,4.25,1931025,23733,8260,7000,1531
